九莲新村 ,41758.0,55.07926624838354,0,0
古荡新村西区 ,42640.0,53.93996247654784,0,0
金成花园 ,36530.0,132.76758828360252,0,0
恩济花苑 ,45144.0,121.3893319156477,0,0
春天花园 ,41147.0,145.81865020536128,0,0
翠苑一区 ,49625.0,41.30982367758186,0,0
紫金庭园 ,51726.0,117.92908788616943,0,0
山水人家香溪地 ,40384.0,144.8593502377179,0,0
物华小区 ,31686.0,135.7066212207284,0,0
嘉绿北苑 ,49706.0,71.41994930189514,0,0
金地自在城 ,39603.0,89.63967376208873,0,0
金地自在城 ,39924.0,88.91894599739506,0,0
马塍路13号 ,74691.0,46.85972874911301,0,0
紫金庭园 ,44940.0,153.5380507343124,0,0
古荡新村西区 ,41137.0,51.04893404963901,0,0
广宇西城年华 ,47903.0,137.77842723837756,0,0
雅仕苑 ,46896.0,89.55987717502559,0,0
港湾家园 ,51879.0,119.50885714836447,0,0
南都德迦东区 ,45561.0,162.41961326573167,0,0
翠苑三区 ,39610.0,65.63998990154002,0,0
金地自在城 ,40789.0,88.25908946039374,0,0
金地自在城 ,37159.0,79.38857342770258,0,0
九莲新村 ,39042.0,58.39864761026587,0,0
西溪河下76号 ,56239.0,66.67970625366739,0,0
翠苑四区 ,45315.0,55.16936996579499,0,0
翠苑四区 ,42712.0,53.84903539988762,0,0
新金都城市花园 ,54639.0,89.67953293435092,0,0
翠苑五区 ,47305.0,75.67910368882782,0,0
南都德迦东区 ,45973.0,141.38733604506993,0,0
美都新村 ,42606.0,69.2390743087828,0,0
天苑花园 ,39165.0,72.76905400229796,0,0
香樟公寓 ,49396.0,99.19831565308932,0,0
嘉绿北苑 ,37904.0,123.99746728577459,0,0
求是村 ,71895.0,59.80944432853467,0,0
古荡新村东区 ,42397.0,73.11838101752483,0,0
康乐香港城 ,43657.0,73.29866917103786,0,0
赞成岭上花苑 ,24144.0,126.32538104705102,0,0
桃园新村 ,66067.0,72.19943390800248,0,0
中兴公寓 ,38839.0,73.37985015062179,0,0
古荡新村东区 ,40828.0,71.02968550994416,0,0
翠苑五区 ,41533.0,65.00854742012376,0,0
翠苑三区 ,43605.0,41.2796697626419,0,0
康乐香港城 ,39643.0,69.36911939056075,0,0
恒升花苑 ,40479.0,193.92771560562267,0,0
嘉绿西苑 ,44761.0,98.29985925247425,0,0
南都德迦东区 ,59135.0,111.60903018516953,0,0
丹桂公寓 ,49828.0,124.42803243156459,0,0
马塍路11号 ,66848.0,62.82910483484921,0,0
朗郡庭园 ,31879.0,209.2286458169955,0,0
西溪河东 ,77250.0,77.66990291262135,0,0
中海定山府 ,35394.0,88.99813527716562,0,0
金都城市芯宇 ,64947.0,89.1496143008915,0,0
溪畔花园 ,62525.0,50.37984806077569,0,0
里东山弄 ,72898.0,76.81966583445362,0,0
翠苑四区 ,38989.0,57.708584472543535,0,0
墩莳家园 ,30352.0,62.269372693726936,0,0
颐景园 ,45345.0,123.49762928658066,0,0
文二路21号 ,81773.0,75.81964707177185,0,0
耀江文鼎苑 ,72094.0,128.99825228174328,0,0
南都花园一区 ,49863.0,76.20881214527806,0,0
中大文锦苑 ,76597.0,136.81997989477395,0,0
庆丰新村 ,48433.0,53.26946503417091,0,0
恩济花苑 ,54075.0,80.998613037448,0,0
坤和和家园 ,44872.0,77.99964343020146,0,0
中大文锦苑 ,112228.0,110.48936094379299,0,0
金田花园 ,37497.0,104.00832066565326,0,0
枫华府第 ,53206.0,77.9987219486524,0,0
翠苑二区北区 ,40057.0,63.659285518136656,0,0
翠苑五区 ,45046.0,65.4886116414332,0,0
金田花园 ,39866.0,80.26890081773942,0,0
佳兆业玖珑山 ,32014.0,168.6762041606797,0,0
山水人家彩云天 ,38592.0,160.13681592039802,0,0
佳兆业玖珑山 ,33334.0,167.99664006719865,0,0
莫干山路599号 ,61668.0,57.07984692222871,0,0
耀江文鼎苑 ,61669.0,132.96794175355527,0,0
嘉南公寓小高层 ,46521.0,136.49749575460544,0,0
师苑新村 ,66956.0,76.16942469681582,0,0
物华小区 ,44893.0,63.038781101730784,0,0
圣苑小区 ,63073.0,133.17901479238344,0,0
华海园 ,57346.0,136.88836187353957,0,0
花园西村 ,71429.0,55.99966400201599,0,0
金田花园 ,33117.0,87.56831838632726,0,0
中海紫藤苑 ,44466.0,85.45855260198803,0,0
翠苑三区 ,43489.0,42.539492745291916,0,0
西溪河东 ,80113.0,71.39914870245778,0,0
金田花园 ,38425.0,124.91867273910215,0,0
南都德迦西区 ,38033.0,198.24888912260406,0,0
求是村 ,73101.0,94.38995362580539,0,0
物华小区 ,41332.0,69.67966708603504,0,0
湖畔花园龙珠苑 ,76162.0,210.07851684567106,0,0
莫干山路633号 ,52739.0,73.94906994823565,0,0
嘉绿西苑 ,50093.0,102.80877567724033,0,0
新星小区 ,36157.0,71.90862073733993,0,0
学苑春晓 ,68263.0,95.21995810321843,0,0
白荡海人家 ,62042.0,99.609941652429,0,0
翠苑逸景湾 ,42108.0,87.86928849624775,0,0
白荡海人家 ,62936.0,70.38896656921317,0,0
师苑新村 ,70946.0,59.19995489527246,0,0
桃源春居 ,40434.0,76.66815056635505,0,0
