复地连城国际 ,27104.0,88.5478158205431,0,0
亲亲家园三期 ,33416.0,109.22911180272924,0,0
爵士风情花园 ,21844.0,114.44790331441128,0,0
广厦天都城天风苑 ,25593.0,84.00734575860587,0,0
亲亲家园一期 ,30766.0,118.63745693297797,0,0
金都雅苑 ,30664.0,97.50847899817376,0,0
大华海派风景 ,35967.0,84.79995551477744,0,0
亲亲家园四期 ,46740.0,91.99828840393667,0,0
亲亲家园三期 ,33221.0,94.2175130188736,0,0
庭院深深 ,26116.0,88.06861693980701,0,0
荆山翠谷 ,27509.0,83.60900069068305,0,0
绿城桃源小镇 ,24984.0,90.05763688760807,0,0
亲亲家园二期 ,30687.0,136.86577378042819,0,0
良渚文化村探梅里B ,33708.0,88.99964400142399,0,0
盛世嘉园 ,25676.0,120.73531702757438,0,0
广厦天都城爵士花园 ,22114.0,122.99900515510537,0,0
良渚文化村白鹭郡南 ,30115.0,86.9998339697825,0,0
华元蒙卡岸 ,30459.0,87.98713024065137,0,0
良渚文化村白鹭郡南 ,29729.0,89.13855158262976,0,0
闲林山水紫薇苑 ,21634.0,134.04825737265415,0,0
青枫墅园 ,30113.0,88.99810712981105,0,0
爵士风情花园 ,23897.0,89.9694522324978,0,0
庭院深深 ,23147.0,88.99641422214542,0,0
绿城翡翠湾 ,35394.0,88.99813527716562,0,0
广厦天都城天河苑 ,22127.0,85.86794414064265,0,0
青枫墅园 ,30338.0,88.99729711912453,0,0
青枫墅园 ,28346.0,89.95978268538771,0,0
钱塘梧桐蓝山 ,28259.0,86.69804310131286,0,0
复地连城国际 ,24927.0,88.25771252056003,0,0
闲林山水紫薇苑 ,22963.0,134.9997822584157,0,0
广厦天都城天河苑 ,29313.0,26.60935421144202,0,0
亲亲家园三期 ,30125.0,134.43983402489627,0,0
溪悦宸府 ,35739.0,89.53803967654383,0,0
闲林山水木兰苑 ,26980.0,96.36767976278725,0,0
广厦天都城天河苑 ,25509.0,56.05864596808969,0,0
广厦天都城紫韵公寓 ,25164.0,85.43951676998887,0,0
佳肴弄 ,23854.0,59.94801710404963,0,0
岸上蓝山 ,22661.0,125.76673580159746,0,0
复地连城国际 ,24644.0,129.84905047881838,0,0
中尚橄榄树花园（南区） ,25191.0,130.99916636894127,0,0
欣北钱江国际广场 ,13417.0,55.89923231720951,0,0
亲亲家园四期 ,36030.0,135.9977796280877,0,0
力达易居时代 ,20213.0,46.999455795775,0,0
华元蒙卡岸 ,31736.0,116.58684144189564,0,0
东冠逸家 ,26548.0,89.64893777309025,0,0
都市港湾 ,18404.0,43.46881112801565,0,0
竹海水韵 ,28307.0,88.31737732716289,0,0
庭院深深 ,27601.0,86.22875982754248,0,0
惠都家园 ,21866.0,82.31958291411324,0,0
东田擎天半岛 ,22985.0,89.18860126169241,0,0
闲林山水木兰苑 ,24743.0,96.997130501556,0,0
复地连城国际 ,27190.0,88.26774549466715,0,0
瑞金华庭嘉苑 ,25202.0,89.27862868026347,0,0
东海水景城 ,27236.0,88.1186664708474,0,0
金都夏宫 ,24184.0,82.69930532583527,0,0
华元蒙卡岸 ,33841.0,90.12736030259153,0,0
大华海派风景 ,37128.0,86.18832148243914,0,0
广厦天都城天湖苑 ,17234.0,232.09933851688524,0,0
紫欣华庭 ,20624.0,173.58417377812256,0,0
邱山大街114-755号 ,22360.0,76.02862254025045,0,0
岸上蓝山 ,21451.0,121.20647056081302,0,0
绿城桃源小镇 ,33941.0,87.79941663474854,0,0
良渚文化村白鹭郡南 ,66293.0,88.99883848973496,0,0
良渚文化村白鹭郡南 ,66293.0,88.99883848973496,0,0
东海闲湖城 ,25114.0,143.3463406864697,0,0
东海闲湖城印象加州 ,29923.0,116.96688166293487,0,0
西溪华东园 ,31539.0,129.99778052569835,0,0
复地连城国际 ,26644.0,105.83996396937397,0,0
新城山语院 ,25281.0,88.99964400142399,0,0
东冠逸景花苑 ,26676.0,86.21982306192832,0,0
